sentence,label,source
"Slowed processing speed can have substantial implications for independent  functioning, supporting the potential importance of early implementation of an exercise intervention among patients with breast cancer.",2,pubmed
"Late preterm birth may affect cognition, behavior, and brain structure well beyond infancy.",2,pubmed
"Children newly diagnosed with Crohn's disease may benefit from early treatment with the biologic drugs known as anti-TNF-&#945; agents, according to a new study in Gastroenterology1, the official journal of the American Gastroenterological Association.",2,press_release
"Reducing cardiovascular risk factors like high blood pressure, smoking, diabetes and being overweight could potentially reduce more than half of all cases of atrial fibrillation, according to research reported in Circulation: Journal of the American Heart Association.",2,press_release
"Moreover, optimizing vitamin D in early life may be critical for later health.",2,pubmed
Risk stratification model may aid in lung cancer staging and treatment decisions,2,press_release
"Appropriate regulations of UA, Hb and urine protein after diagnose may be a promising treatment.",2,pubmed
Iodine may alleviate swelling in retinitis pigmentosa patients  retinas,2,press_release
BRCA1/2 mutation noncarriers cognitive perceptions and social influences appear to be important in shaping their decisions regarding CPM.,2,pubmed
"Migraine headache may double the risk of a nervous system condition that causes facial paralysis, called Bell's palsy, according to a new study published in the December 17, 2014, online issue of Neurology&reg;, the medical journal of the American Academy of Neurology.",2,press_release
Racial disparities in ear infection treatment may contribute to antibiotic overuse,2,press_release
"The effort could dramatically improve surgical outcomes in children, say the initiative's leaders, who published their findings online August 5, 2013 in the journal, Pediatrics.",2,press_release
"Poor quality sleep may affect daytime learning and behaviour, say the authors.",2,press_release
Hospital observation units could save the health care system  3 1 billion,2,press_release
Exposure to inflammatory bowel disease drugs could increase leukemia risk,2,press_release
Replacement of partially hydrogenated oils with unhydrogenated oils would likely produce substantial reductions in CHD incidence.,2,pubmed
High blood pressure in pregnancy may spell hot flashes later,2,press_release
"In a real-life setting, we confirmed in eyes with center-involved DME without prior glaucoma or IOP elevation that repeated anti-VEGF IVI may increase the risk of sustained IOP elevation in about 7% of eyes.",2,pubmed
Hyperemesis gravidarum during the second trimester is more likely to cause placental complications,2,press_release
Effective and efficient interventions that target children with obesity are necessary and could work in synergy with population-level prevention strategies to accelerate progress in reducing obesity prevalence.,2,pubmed
"However, the perceived risk of surgical aortic valve replacement in patients over 80 may result in surgery being denied or a recommendation for alternative therapy.",2,press_release
